STOPID,PREVSTOPID,TIMESTAMP,T_HOUR,TIMETAKEN
25133,20669,1449891335173,9,45000
1285,1692,1449891365161,9,20000
1041,9991,1449891340161,9,45000
33549,1275,1449891320168,9,65000
14515,4876,1449891340169,9,45000
BP5484,308,1449891305183,9,80001
29684,37643,1449891160174,9,229990
10926,35678,1449891315175,9,75000
1276,675,1449891350177,9,40000
35731,35678,1449891370178,9,20000
14540,4645,1449891345160,9,50000
37229,37229,1449890980174,8,414990
BP3460,37219,1449891340174,9,55000
905,913,1449891375176,9,20000
200,982,1449891240188,9,154989
25133,20669,1449891330167,9,70010
8590,8559,1449891315168,9,85011
20997,2648,1449891315171,9,85010
33325,33322,1449891355173,9,45011
14510,4894,1449891260194,9,140000
BP5486,BP5485,1449891325184,9,75011
BP833,376,1449891275181,9,129999
790,4716,1449891335180,9,70010
1278,1276,1449891350183,9,55010
24180,34182,1449891280183,9,129999
10922,10926,1449891390175,9,20010
3217,14242,1449891350181,9,60010
8559,33683,1449891185170,9,230000
376,BP4242,1449891325167,9,90010
BP3912,377,1449891345173,9,70012
FC41,BP3460,1449891395174,9,20012
4838,9990,1449891360182,9,55012
1276,1278,1449891320165,9,100010
29674,33549,1449891385168,9,35010
1578,14511,1449891335179,9,85010
9989,1041,1449891385161,9,40010
R0474,25133,1449891400177,9,25000
943,945,1449891370171,9,55010
1472,8419,1449891375177,9,50010
10881,10880,1449891370182,9,55011
8578,8560,1449891330162,9,100010
1291,312,1449891310166,9,120010
33325,33322,1449891375166,9,55010
BP2167,29674,1449891420178,9,10000
20760,371,1449891340172,9,90010
330,24180,1449891410182,9,20000
33093,982,1449891290173,9,140009
33321,BP5972,1449891345178,9,85009
3220,20669,1449891375178,9,55010
751,1285,1449891385161,9,50009
R0078,2622,1449891350162,9,85010
7823,BP3504,1449890610174,8,824999
33325,33322,1449891360170,9,75010
10920,10922,1449891410185,9,25000
14522,1740,1449891350175,9,85010
2270,2272,1449891355178,9,80010
BP2167,33549,1449891365160,9,75010
2632,905,1449891395176,9,45010
R0474,25133,1449891380173,9,65010
20628,1472,1449891425187,9,20000
20674,4825,1449891380159,9,70010
10871,10879,1449891360163,9,90010
9993,BP833,1449891405180,9,45000
9989,1041,1449891375174,9,75010
792,790,1449891405190,9,45000
4839,BP833,1449891365182,9,85009
BP5244,2043,1449891090184,9,365000
25133,3220,1449891430188,9,25000
10883,10881,1449891425193,9,29999
675,1276,1449891420175,9,40000
R0473,R0474,1449891425177,9,35000
14511,14515,1449891385169,9,75010
305,20997,1449891400181,9,60000
197,200,1449891395177,9,65010
9992,4838,1449891415194,9,44998
606,4711,1449891375169,9,90011
375,BP1795,1449891325173,9,140010
3487,10920,1449891435185,9,30000
930,2270,1449891435188,9,30000
3534,10872,1449891365183,9,100010
R0722,10871,1449891450173,9,20000
BP5972,BP3912,1449891415185,9,54998
20727,3217,1449891410191,9,60000
BP5575,8586,1449891365162,9,110010
29981,371,1449891235179,9,239999
1283,330,1449891430182,9,45000
14639,1278,1449891405193,9,75000
15192,34717,1449891360168,9,125011
23415,10883,1449891455192,9,30001
21,751,1449891435170,9,55001
1293,1291,1449891430176,9,59999
2045,945,1449891380170,9,110008
29676,BP2167,1449891430178,9,60001
33326,33325,1449891400184,9,89999
14920,2632,1449891440186,9,50000
4828,2051,1449891320180,9,170010
33320,BP5972,1449891370180,9,120010
2051,944,1449891175192,9,315000
BP842,9992,1449891460192,9,35000
14682,R0078,1449891435172,9,65000
33549,33291,1449891345166,9,155011
200,33093,1449891430182,9,70003
4644,14522,1449891435185,9,65003
9991,4839,1449891450191,9,50003
791,14920,1449891365159,9,140010
3805,3487,1449891465185,9,40000
1011,20727,1449891470191,9,35000
10888,23415,1449891485193,9,20000
29775,9989,1449891425171,9,85000
129,305,1449891460181,9,50000
BP3460,FC41,1449891415186,9,94998
26591,792,1449891450190,9,60000
129,305,1449891335163,9,180010
BP833,606,1449891465180,9,50000
1157,20628,1449891445187,9,70000
9045,14510,1449891400194,9,115000
8590,8559,1449891415170,9,105000
805,9989,1449891450184,9,70000
33322,33321,1449891430187,9,90001
1289,21,1449891490171,9,35000
9986,375,1449891465183,9,60001
2268,930,1449891465188,9,60000
FC44,14540,1449891395160,9,135010
33321,33320,1449891490190,9,40001
320,BP5484,1449891385184,9,145010
33325,33322,1449891520188,9,15000
1280,14639,1449891480193,9,55000
161,37122,1449890985175,8,554999
33321,BP5972,1449891470183,9,70000
1488,R0722,1449891470173,9,75000
1054,37229,1449891395164,9,150010
2043,2045,1449891490178,9,55001
804,9986,1449891525184,9,20000
1801,197,1449891460187,9,85000
29245,1011,1449891505191,9,40000
BP5408,33431,1449891345159,9,205010
BP5486,14682,1449891370161,9,180010
29844,BP5486,1449891550171,9,0
9993,BP833,1449891515180,9,35000
BP4242,1293,1449891490175,9,65001
14527,4644,1449891500188,9,54997
33896,10888,1449891505193,9,50000
3484,33896,1449891555193,9,0
2058,20674,1449891450169,9,110010
14257,R0473,1449891460177,9,100010
7824,R0085,1449891360181,9,200021
1735,2051,1449891490192,9,70011
606,376,1449891415177,9,150000
9991,9993,1449891450180,9,115001
9988,804,1449891545184,9,20000
10910,3805,1449891505185,9,60000
8019,1578,1449891420189,9,145000
2269,29245,1449891545191,9,20000
29735,BP2167,1449891440170,9,130000
23341,29775,1449891510171,9,60000
4839,9993,1449891550180,9,20000
1740,9045,1449891515194,9,55000
36602,791,1449891505169,9,70000
312,1289,1449891525171,9,49999
29735,29676,1449891490179,9,85000
11481,BP4272,1449891500180,9,74999
166,29684,1449891320171,9,255011
20684,200,1449891500185,9,74997
BP1795,1488,1449891545173,9,35000
14257,R0474,1449891445183,9,135000
8586,1157,1449891515187,9,65000
7724,4828,1449891490190,9,90000
BP4608,BP842,1449891495192,9,85000
10883,3534,1449891465193,9,115000
944,BP5408,1449891360184,9,220010
8556,8590,1449891520170,9,65000
BP5998,8578,1449891430172,9,155000
900,29981,1449891475178,9,110000
1042,9988,1449891565184,9,20000
FC60,15783,1449891195185,9,390001
1041,9991,1449891500194,9,84998
14520,1740,1449891570194,9,15000
BP5485,14682,1449891500172,9,90002
4897,20760,1449891430182,9,160002
29775,805,1449891520184,9,70003
7824,BP3536,1449891260186,9,330002
371,8019,1449891565189,9,25003
14456,29735,1449891570170,9,25000
29674,33549,1449891500177,9,94999
BP833,606,1449891565177,9,30000
34182,1276,1449891390177,9,205009
192,2268,1449891525188,9,70000
14237,161,1449891160190,9,440001
34182,1280,1449891535193,9,65001
2045,943,1449891425181,9,180000
4714,33326,1449891490183,9,115000
37219,BP3460,1449891510184,9,95000
33447,4900,1449891305179,9,300011
2633,26591,1449891510190,9,95000
166,29684,1449891390164,9,220010
14456,29735,1449891575179,9,35000
1041,9991,1449891565181,9,45000
1287,1283,1449891475182,9,135000
10906,10910,1449891565185,9,45000
8590,33683,1449891305179,9,305011
33322,33321,1449891530191,9,80000
1054,BP5486,1449891400195,9,210000
BP2167,29674,1449891595176,9,20000
9991,4839,1449891570180,9,45000
793,14920,1449891490186,9,125000
14522,14520,1449891585194,9,30000
14261,14257,1449891560187,9,59990
14529,14527,1449891555185,9,65000
2059,900,1449891585178,9,40001
902,2058,1449891560179,9,69990
4714,33325,1449891430176,9,200000
1284,33325,1449891435180,9,195000
1801,20684,1449891575182,9,55001
9990,1042,1449891585184,9,45000
2067,4897,1449891590184,9,44998
1284,4714,1449891605183,9,30001
23415,10883,1449891580193,9,55000
20932,14261,1449891620177,9,20000
988,15192,1449891485179,9,155000
2271,2269,1449891565191,9,75000
R0868,FC44,1449891530170,9,115000
1691,1284,1449891630180,9,15000
23341,29775,1449891590187,9,54998
4828,1735,1449891560203,9,84990
10866,BP1795,1449891580173,9,70000
1691,1284,1449891635184,9,15000
2626,793,1449891615186,9,35000
BP5283,14456,1449891595170,9,60000
24180,34182,1449891595186,9,60000
1046,1801,1449891545187,9,110000
2067,371,1449891590192,9,64997
BP3536,7824,1449891560202,9,94990
297,36602,1449891575169,9,85000
9982,23341,1449891570171,9,90000
33924,BP4269,1449891070171,9,590000
29676,BP2167,1449891615176,9,45000
37643,7823,1449890965180,8,695001
2051,944,1449891580194,9,80000
8558,BP5575,1449891475172,9,190000
BP4269,33924,1449891325163,9,340010
9993,BP833,1449891595177,9,70000
4825,7724,1449891580190,9,85000
10905,3484,1449891555193,9,110000
14527,14522,1449891615194,9,50000
375,10866,1449891650173,9,20000
7964,11481,1449891575179,9,95001
21,1287,1449891610182,9,60000
4645,14529,1449891620185,9,50000
315,312,1449891575170,9,100000
BP882,675,1449891460175,9,215000
35030,BP882,1449891675175,9,0
20760,14511,1449891460179,9,214999
R0757,FC60,1449891585186,9,90002
FC44,R0757,1449891675188,9,0
4714,33325,1449891535188,9,140002
348,902,1449891630169,9,50000
R0674,4828,1449891645193,9,34999
24180,34182,1449891600194,9,79999
37229,1054,1449891610195,9,69999
1284,4714,1449891630176,9,55000
2043,2045,1449891605181,9,80000
33325,33321,1449891540183,9,145000
14240,192,1449891595188,9,90000
2272,129,1449891515173,9,175000
4839,9993,1449891665177,9,25000
14237,1801,1449891630183,9,59999
70362,10906,1449891610185,9,80000
377,BP4608,1449891580192,9,110000
9986,375,1449891670173,9,25000
BP5283,14456,1449891610179,9,90000
1282,1691,1449891645180,9,55000
1282,1691,1449891650184,9,49999
7724,R0674,1449891680192,9,20000
BP1794,9982,1449891660171,9,45000
7966,20932,1449891640177,9,65000
1041,9991,1449891615180,9,90000
9982,23341,1449891645185,9,59999
14529,14527,1449891665194,9,40000
BP3442,8556,1449891585170,9,125000
36857,988,1449891640179,9,70000
9989,1041,1449891610181,9,100000
166,166,1449891575182,9,140000
29981,2067,1449891635182,9,80000
7966,14257,1449891580183,9,135000
20932,7966,1449891715183,9,0
27566,70362,1449891690185,9,25000
1284,4714,1449891675190,9,39998
3484,23415,1449891635193,9,80000
14527,14529,1449891705194,9,10000
2046,BP5408,1449891550169,9,170000
29844,BP5485,1449891590174,9,129998
BP2028,166,1449891610174,9,110000
1691,1284,1449891685176,9,35000
4897,20760,1449891675178,9,45000
331,1282,1449891700180,9,20000
2270,129,1449891510181,9,210000
2790,10905,1449891665193,9,55000
14237,14237,1449891600191,9,125000
BP5172,29844,1449891550171,9,180000
7725,20760,1449891290166,9,440010
33326,33325,1449891685183,9,45000
143,BP3536,1449891655192,9,74999
8578,8558,1449891665172,9,70000
80011,24180,1449891655186,9,80000
20932,25133,1449891455188,9,280000
2637,2633,1449891605190,9,130000
33896,3484,1449891715193,9,20000
606,BP4242,1449891555176,9,185000
930,2270,1449891720181,9,20000
BP2028,166,1449891715182,9,25000
25096,29981,1449891715182,9,25000
791,2626,1449891650186,9,90000
BP3442,8590,1449891610190,9,130000
14531,14527,1449891715194,9,25000
1735,2051,1449891660194,9,80000
804,9986,1449891695173,9,50000
29735,29676,1449891660176,9,85000
312,21,1449891670182,9,75000
4838,9990,1449891630184,9,115000
10893,27566,1449891715185,9,30000
33326,33322,1449891610191,9,135000
29775,1041,1449891585192,9,160000
913,320,1449891530194,9,215000
1045,297,1449891660169,9,90000
1293,315,1449891675170,9,75000
9991,4839,1449891690177,9,60000
9989,1041,1449891705180,9,45000
1017,14237,1449891690182,9,60000
14540,4645,1449891670185,9,80000
2952,7725,1449891730176,9,24990
1057,8590,1449891400179,9,354988
7966,20932,1449891735188,9,19990
10900,33896,1449891735193,9,19990
1283,80011,1449891735186,9,25000
330,24180,1449891680193,9,80002
BP5486,29844,1449891720172,9,44989
33431,BP5998,1449891585172,9,179990
R0085,7824,1449891590188,9,174987
20669,14240,1449891685188,9,79990
BP4921,2271,1449891640191,9,124990
805,9989,1449891710181,9,59999
14535,37219,1449891605184,9,165000
36602,791,1449891740186,9,30000
10352,8586,1449891580187,9,190000
4825,7724,1449891700192,9,70000
34055,1293,1449891750170,9,24990
29684,37643,1449891660181,9,114989
660,BP2028,1449891740182,9,34989
7963,20932,1449891715183,9,59990
BP5172,R0085,1449891765175,9,10000
2068,348,1449891680169,9,99990
BP5172,BP5283,1449891655170,9,124990
930,2272,1449891690173,9,89990
2270,930,1449891780163,9,0
BP833,606,1449891740176,9,39989
2952,2059,1449891625179,9,154989
10889,10893,1449891745185,9,34990
331,1284,1449891715188,9,64989
905,913,1449891745194,9,34989
1156,BP3442,1449891710170,9,74990
R0085,BP5172,1449891730171,9,54990
1017,1046,1449891655187,9,129990
2059,2067,1449891655189,9,129990
20674,4825,1449891665190,9,119990
23341,29775,1449891745192,9,39989
80011,330,1449891760195,9,24988
944,2046,1449891720169,9,69990
1802,1045,1449891750169,9,39990
7960,7966,1449891705177,9,84990
14262,7964,1449891670180,9,119989
805,9989,1449891750180,9,39989
BP3912,377,1449891690192,9,99990
660,BP2028,1449891720174,9,74990
331,1691,1449891720176,9,74990
BP5172,BP5283,1449891700179,9,94990
R0085,BP5172,1449891795169,9,0
324,331,1449891720180,9,74990
9992,4838,1449891745184,9,49989
1156,BP3442,1449891740190,9,54989
7982,33447,1449891605190,9,189989
2636,905,1449891780183,9,15000
1042,804,1449891745173,9,54989
2268,930,1449891740181,9,59990
900,25096,1449891740182,9,59990
197,14237,1449891725191,9,74990
20684,197,1449891800181,9,0
3488,2790,1449891720193,9,79989
10905,10900,1449891755183,9,50000
35484,8578,1449891735172,9,74990
1283,80011,1449891785183,9,25000
1285,1283,1449891760186,9,54990
BP5972,BP3912,1449891790182,9,25000
315,312,1449891745182,9,74990
8558,10352,1449891770187,9,49990
33924,BP4269,1449890950189,8,869989
BP5244,2043,1449891545179,9,279989
9990,1042,1449891800162,9,30000
9993,BP833,1449891780165,9,50000
9982,9982,1449891705184,9,124990
2268,2270,1449891780163,9,55000
BP5244,2043,1449891685181,9,149990
4716,1017,1449891750182,9,84990
324,1282,1449891700183,9,134990
8590,BP5244,1449891455184,9,379990
8571,1156,1449891795179,9,40000
9982,23341,1449891785181,9,50000
10911,10905,1449891805183,9,30000
8571,1156,1449891785160,9,55000
R0085,BP5172,1449891780160,9,60000
BP4242,34055,1449891775160,9,65001
1736,2952,1449891780168,9,60000
1291,315,1449891820172,9,20000
7960,7963,1449891775173,9,65000
4716,1017,1449891785177,9,55000
29684,35030,1449891675175,9,169989
64,2268,1449891800171,9,45000
1286,33326,1449891730183,9,114989
324,331,1449891780177,9,65000
10919,3488,1449891800182,9,45000
2790,10911,1449891835183,9,10000
4839,9993,1449891830165,9,20000
BP5283,29735,1449891745176,9,104990
4760,14262,1449891790169,9,60000
29775,805,1449891770180,9,79990
8348,660,1449891775171,9,75000
R0757,14540,1449891750185,9,99990
2059,2059,1449891785179,9,65000
20674,4825,1449891770192,9,79990
33260,324,1449891795170,9,60002
BP4608,9992,1449891795173,9,60003
297,36602,1449891770186,9,84992
1692,1283,1449891810183,9,45002
R0674,1735,1449891740194,9,114992
976,33924,1449891660171,9,199990
1736,2952,1449891755166,9,105000
R0036,7960,1449891790167,9,70000
10879,10889,1449891780175,9,80000
4826,2059,1449891850179,9,10000
2058,20674,1449891785180,9,75000
2632,2636,1449891795183,9,65000
4838,9990,1449891830162,9,35000
7823,BP3504,1449890755177,8,1109990
1041,9991,1449891750177,9,114990
8556,8590,1449891835174,9,30000
8560,8558,1449891820177,9,45000
7963,7966,1449891755178,9,110000
4714,33326,1449891745191,9,119990
1285,1692,1449891855185,9,9998
R0757,14531,1449891740194,9,124990
64,2268,1449891835163,9,35000
2050,1736,1449891860166,9,10000
33477,36857,1449891710179,9,159990
33320,BP5972,1449891815182,9,55000
2019,8571,1449891840160,9,35000
2019,8571,1449891835179,9,40000
2050,1736,1449891840168,9,40010
29775,805,1449891790169,9,90011
14531,FC44,1449891675188,9,204997
616,1802,1449891790159,9,95010
FC44,R0757,1449891850175,9,35010
20997,20684,1449891800181,9,85010
33321,33320,1449891870182,9,15010
1054,R0085,1449891785161,9,105010
BP5408,33431,1449891765162,9,125010
324,331,1449891795166,9,95011
BP5484,BP4921,1449891765181,9,125011
10913,2790,1449891845183,9,45010
BP4267,R0036,1449891860167,9,35010
192,64,1449891845171,9,50011
4946,10879,1449891860175,9,35010
33260,324,1449891845177,9,50011
FC44,R0757,1449891865184,9,30010
1473,2019,1449891875160,9,25010
376,BP4242,1449891840161,9,60009
945,2050,1449891880178,9,20001
33260,324,1449891835173,9,65011
14528,14535,1449891770184,9,130000
BP1794,9982,1449891835181,9,65011
23341,29775,1449891850170,9,55011
4826,900,1449891800172,9,105010
751,1285,1449891815176,9,90011
7960,7963,1449891865178,9,40011
2058,20674,1449891850182,9,55011
34716,37229,1449891680194,9,225001
9992,4838,1449891865162,9,45010
9991,4839,1449891850165,9,60011
R0330,2050,1449891870166,9,40010
9989,1041,1449891865167,9,45011
35678,35731,1449891390178,9,520010
606,9982,1449891830174,9,85010
14252,4760,1449891850169,9,70021
14257,20669,1449891765178,9,155021
305,20997,1449891885191,9,35010
7724,R0674,1449891855186,9,65019
192,64,1449891870163,9,55010
BP199,BP4608,1449891855176,9,70008
8578,8560,1449891865177,9,60010
10925,10919,1449891845182,9,80011
7824,R0085,1449891840160,9,90010
29981,4897,1449891720178,9,210000
34,33477,1449891870169,9,60010
1284,1286,1449891845172,9,85011
4643,14528,1449891900184,9,30000
1045,297,1449891855178,9,75008
1287,751,1449891905187,9,25000
10927,35678,1449891910188,9,20000
8420,2019,1449891875179,9,55011
2051,944,1449891790159,9,145010
7824,R0085,1449891795169,9,140010
R0036,7960,1449891840173,9,95010
10875,4946,1449891895185,9,40000
1691,4714,1449891865181,9,70010
751,1285,1449891865183,9,70011
BP5307,2068,1449891780159,9,160010
33260,324,1449891890177,9,54999
R0330,945,1449891900179,9,44999
195,192,1449891895182,9,49999
BP2895,4826,1449891905182,9,40000
1115,BP5484,1449891890192,9,54999
33322,33321,1449891885192,9,60000
BP4975,10925,1449891925193,9,20000
943,R0330,1449891910176,9,40000
BP3536,143,1449891085186,9,865001
10926,10927,1449891930188,9,20000
10919,10913,1449891890193,9,60001
1276,8348,1449891850171,9,105011
1691,1284,1449891930183,9,25000
14261,14257,1449891920199,9,34989
901,2058,1449891905193,9,50000
BP976,BP5307,1449891940169,9,20000
4711,376,1449891900170,9,60000
BP5998,35484,1449891810162,9,150010
195,192,1449891925173,9,35000
1041,9991,1449891910176,9,50000
1802,1045,1449891930186,9,30000
1473,8420,1449891930190,9,30000
14219,2637,1449891735190,9,225000
37229,1054,1449891890171,9,75000
BP4267,R0036,1449891935183,9,30000
14529,14531,1449891880185,9,85001
FC60,FC44,1449891895194,9,70000
BP842,9992,1449891910172,9,60000
33431,BP5998,1449891960172,9,15000
25096,29981,1449891930178,9,45000
976,33924,1449891820178,9,155011
943,R0330,1449891945178,9,35000
14523,4643,1449891930184,9,50000
37317,BP5172,1449891775175,9,205010
1057,1473,1449891960190,9,19999
4825,7724,1449891920205,9,59989
14245,14252,1449891920190,9,64990
BP3442,8556,1449891865174,9,120010
35484,8578,1449891925187,9,60000
33291,33260,1449891895188,9,89999
782,1115,1449891945191,9,40000
R0078,616,1449891885169,9,105000
BP4608,BP842,1449891970172,9,20000
37643,7823,1449891435173,9,555000
7962,11481,1449891920184,9,69990
1282,1691,1449891955183,9,35000
4711,606,1449891915184,9,75000
21,1287,1449891930187,9,59999
