t_hour,line,sequence,direction,timetaken
8,25,43,2,180001
8,29,23,1,60003
8,25,21,2,154999
8,29,8,1,105000
8,29,19,1,155001
8,25,25,2,4999
8,25,26,2,5000
8,25,44,2,94999
8,29,9,1,75000
8,25,22,2,85001
8,29,24,1,104997
8,29,20,1,70000
8,25,29,2,59999
8,29,25,1,50001
8,29,10,1,80000
8,25,45,2,100000
8,25,30,2,40000
8,25,23,2,104999
8,29,21,1,124999
8,25,46,2,75000
8,25,4,2,20000
8,29,26,1,109999
8,29,11,1,110000
8,25,24,2,85000
8,25,47,2,40001
8,25,31,2,145000
8,25,25,2,65000
8,29,27,1,80000
8,29,12,1,90000
8,25,48,2,74999
8,25,49,2,50001
8,25,26,2,70001
8,29,22,1,185000
8,25,32,2,105000
8,29,28,1,95000
8,29,13,1,85000
8,25,50,2,59999
8,25,27,2,59999
8,29,23,1,70000
8,29,14,1,80000
8,29,29,1,125001
8,25,28,2,120001
8,25,51,2,125000
8,29,24,1,110000
8,29,15,1,80000
8,25,52,2,55000
8,29,16,1,75000
8,29,30,1,134999
8,29,25,1,120000
8,25,29,2,129999
8,29,17,1,95000
8,25,30,2,65001
8,29,26,1,75000
8,25,53,2,160000
8,29,18,1,55000
8,29,31,1,135000
8,29,27,1,80000
8,25,54,2,80000
8,29,32,1,60000
8,25,33,2,480000
8,29,19,1,105000
8,25,31,2,154999
9,29,33,1,90001
9,29,20,1,50001
9,29,28,1,145000
9,25,55,2,150000
9,29,21,1,104999
9,25,56,2,55000
9,29,34,1,120000
9,29,29,1,120000
9,29,35,1,69999
9,25,34,2,75000
9,29,22,1,130000
9,29,36,1,70000
9,29,23,1,25000
9,25,34,2,345000
9,29,30,1,155000
9,29,37,1,105000
9,29,24,1,105000
9,29,25,1,65000
9,29,31,1,125000
9,29,26,1,70000
9,29,32,1,75000
9,29,27,1,95000
9,29,33,1,90000
9,25,38,2,110000
9,29,28,1,125000
9,25,38,2,90001
9,25,39,2,65000
9,29,34,1,145000
9,29,40,1,75001
9,25,39,2,54999
9,29,29,1,100000
9,25,40,2,85000
9,29,41,1,54999
9,29,35,1,105000
9,25,40,2,90000
9,29,42,1,65000
9,25,41,2,90000
9,29,30,1,150000
9,25,42,2,60000
9,29,36,1,140000
9,25,41,2,145000
9,25,1,2,950000
9,25,42,2,55000
9,29,31,1,105000
9,29,37,1,90000
9,25,43,2,170000
9,29,32,1,80000
9,25,43,2,140000
9,25,44,2,70001
9,29,33,1,100001
9,25,45,2,49999
9,25,44,2,115001
9,25,46,2,95001
9,29,34,1,134999
9,25,45,2,69999
9,25,47,2,39999
9,25,46,2,50001
9,29,35,1,95000
9,25,47,2,44999
9,25,48,2,90000
9,25,49,2,35001
9,25,49,2,75000
9,29,36,1,95000
9,25,50,2,25000
9,25,50,2,54999
9,29,40,1,155001
9,25,51,2,65000
9,25,51,2,75000
9,29,41,1,49999
9,25,52,2,30000
9,29,37,1,125000
9,29,42,1,55001
9,25,53,2,100000
9,38,11,2,205000
9,25,5,2,99999
9,25,6,2,55001
9,25,7,2,79999
9,29,40,1,165000
9,29,41,1,65000
9,25,8,2,125000
9,29,42,1,55000
9,25,1,2,440000
9,25,9,2,50000
9,25,10,2,95000
9,25,11,2,120000
9,25,12,2,150000
9,25,13,2,255000
10,38,11,2,139999
9,25,14,2,640001
10,25,15,2,94999
10,25,5,2,194999
10,25,16,2,140000
10,25,6,2,105000
10,25,17,2,160000
10,25,7,2,135001
10,25,18,2,80000
10,25,8,2,99999
10,25,9,2,85000
10,25,19,2,190000
10,25,10,2,90001
10,25,20,2,100000
10,25,11,2,119999
10,25,21,2,265000
10,25,12,2,185000
10,25,22,2,95000
10,25,13,2,95000
10,25,23,2,40000
10,25,24,2,50000
10,25,25,2,50000
10,25,26,2,45001
10,25,27,2,89999
10,25,28,2,70000
10,25,14,2,350000
10,25,29,2,120000
10,25,15,2,175000
10,25,30,2,95000
10,25,18,2,5000
10,25,31,2,90001
10,25,32,2,69999
10,25,19,2,185000
10,25,33,2,155000
10,25,34,2,70000
10,25,20,2,235000
10,25,21,2,155001
10,25,22,2,154999
10,25,23,2,60000
10,25,38,2,119999
10,25,39,2,35000
10,25,24,2,40000
10,25,25,2,50000
10,25,40,2,80001
10,25,26,2,60000
10,25,41,2,39999
10,25,4,2,10001
10,25,27,2,70000
10,25,42,2,80001
10,25,28,2,120000
10,25,43,2,119999
10,25,29,2,80000
10,25,44,2,85000
10,25,45,2,25000
10,25,46,2,30000
10,25,30,2,100001
10,25,47,2,55000
10,25,48,2,60000
10,25,31,2,149999
10,25,49,2,70000
10,25,32,2,65000
10,25,50,2,90000
10,25,33,2,140000
10,25,51,2,105001
11,25,52,2,44999
11,25,34,2,50000
11,25,9,2,30001
11,25,1,2,40001
11,25,53,2,110000
11,25,4,2,0
11,25,54,2,35000
11,25,1,2,30000
11,25,55,2,135000
11,25,5,2,14999
11,25,56,2,60000
11,25,6,2,30001
11,25,7,2,24999
11,25,8,2,75000
11,25,9,2,50000
11,25,38,2,165000
11,25,39,2,70000
11,25,10,2,95000
11,25,11,2,100001
11,25,40,2,125000
11,25,12,2,114999
11,25,41,2,95000
11,25,42,2,65001
11,25,43,2,89999
11,25,44,2,70000
11,25,45,2,50000
11,25,46,2,45000
11,25,47,2,80000
11,25,4,2,20001
11,25,48,2,95000
11,25,49,2,30000
11,25,50,2,40000
11,25,51,2,130000
11,25,52,2,75000
11,25,53,2,125000
11,25,54,2,35000
11,25,55,2,135000
11,25,56,2,55000
9,25,54,2,8385001
11,25,1,2,955001
11,25,55,2,569999
12,25,56,2,55000
12,38,11,2,235000
12,25,5,2,130000
12,25,6,2,120000
12,25,7,2,65001
12,25,8,2,94999
12,25,9,2,65000
12,25,10,2,95000
12,25,11,2,185000
12,25,12,2,155000
12,25,13,2,290000
12,25,14,2,295001
12,25,15,2,65000
12,25,16,2,215000
12,25,4,2,20000
12,25,17,2,1039999
12,25,18,2,620001
13,25,1,2,865001
13,38,11,2,220000
13,25,5,2,179999
13,25,6,2,90000
13,25,7,2,65000
13,25,8,2,75000
13,25,9,2,85000
13,25,10,2,70000
13,25,11,2,145000
13,25,12,2,125000
9,25,52,2,15715000
13,25,13,2,190000
13,25,14,2,175000
13,25,15,2,60000
13,25,16,2,265001
13,25,53,2,1125001
14,25,17,2,719999
14,25,54,2,154999
14,25,55,2,145000
14,25,18,2,275000
14,25,56,2,110000
14,25,19,2,225000
14,25,20,2,225000
14,25,21,2,230000
14,25,22,2,220000
14,25,23,2,40000
14,25,24,2,100000
14,25,25,2,50000
14,25,26,2,55000
14,25,27,2,80000
14,25,28,2,80000
14,25,29,2,125000
14,25,30,2,100000
14,25,31,2,175000
14,25,32,2,65001
14,25,33,2,374999
14,29,2,1,255000
15,29,3,1,145000
15,29,4,1,115000
15,29,5,1,65000
15,29,6,1,65000
15,29,7,1,120000
15,29,8,1,140000
15,29,9,1,70001
15,29,10,1,49999
15,29,11,1,25000
15,29,12,1,95000
15,29,13,1,70001
15,29,14,1,39999
15,29,15,1,70000
15,29,16,1,65001
15,29,17,1,54999
15,29,18,1,85000
15,29,19,1,185000
15,29,20,1,45001
15,25,35,2,130000
15,25,36,2,0
15,29,21,1,84999
15,29,22,1,145000
15,29,23,1,35001
15,29,24,1,74999
15,29,25,1,45000
15,29,26,1,100000
15,29,27,1,70000
15,25,37,2,580001
15,29,28,1,115000
15,25,38,2,104999
15,25,39,2,60000
15,29,29,1,110000
15,25,40,2,105001
15,29,30,1,145000
15,25,41,2,69999
15,29,31,1,120000
15,25,42,2,170000
15,29,32,1,75000
15,29,33,1,75000
15,25,43,2,135000
15,29,34,1,120001
15,29,35,1,39999
15,25,44,2,160000
15,29,36,1,65000
15,25,45,2,95000
15,25,46,2,65001
15,29,37,1,180000
15,25,47,2,69999
15,25,48,2,105000
15,25,49,2,30000
15,25,50,2,65000
15,25,51,2,75001
15,25,52,2,69999
15,25,53,2,120000
16,25,54,2,70000
16,25,55,2,95000
16,29,40,1,115000
16,25,56,2,40000
16,29,41,1,105000
16,29,42,1,100000
16,25,14,2,210000
16,25,15,2,55000
16,25,14,2,50000
16,25,20,2,930000
16,25,21,2,190000
17,25,22,2,190000
17,25,23,2,125000
17,25,24,2,95000
17,25,25,2,65001
17,25,26,2,95000
17,25,27,2,39999
17,25,28,2,100000
17,25,29,2,125000
17,25,30,2,345000
17,25,31,2,400000
17,25,34,2,60000
17,25,38,2,150000
17,25,39,2,80000
17,25,40,2,120001
17,25,41,2,124999
17,25,42,2,60000
17,25,43,2,140000
17,25,44,2,55000
17,25,45,2,20000
17,25,46,2,60001
17,25,47,2,74999
17,25,48,2,65001
17,25,49,2,34999
17,25,49,2,69999
17,25,50,2,70000
18,25,51,2,160000
18,25,52,2,105000
18,25,55,2,119999
18,25,6,1,5000
18,29,2,1,160000
18,25,4,2,5000
18,29,3,1,130000
18,29,4,1,105000
18,29,5,1,70001
18,25,24,1,70000
18,25,25,1,25000
18,29,6,1,124999
18,29,7,1,95000
18,29,8,1,140001
18,29,9,1,119999
18,29,10,1,155000
18,29,11,1,75000
18,29,12,1,90000
18,29,13,1,40001
18,29,14,1,39999
18,29,15,1,85000
18,29,16,1,45000
18,29,17,1,75000
18,29,18,1,40000
18,29,19,1,120000
18,29,20,1,55001
18,29,21,1,169999
18,29,22,1,125000
18,29,23,1,45000
18,25,1,2,1045000
18,29,24,1,120000
18,29,25,1,40000
18,29,26,1,25000
19,29,27,1,65000
19,29,28,1,140000
19,29,29,1,75001
19,29,30,1,174999
19,29,31,1,140000
19,29,32,1,90000
19,29,33,1,70000
19,29,34,1,135000
19,29,35,1,75000
19,38,11,2,125000
19,29,36,1,95001
19,25,5,2,115000
19,29,37,1,254999
19,25,6,2,85001
19,25,7,2,64999
19,25,8,2,125000
19,25,9,2,55001
19,25,10,2,79999
19,25,11,2,75001
19,25,12,2,134999
19,29,40,1,130000
19,29,41,1,235000
19,29,42,1,560000
20,25,4,2,15000
20,25,1,2,915001
20,38,11,2,200000
20,25,5,2,90000
20,25,6,2,40000
20,25,7,2,55000
20,25,8,2,50000
20,25,9,2,55000
20,25,10,2,60001
20,25,11,2,109999
21,25,12,2,85000
21,25,13,2,85000
21,25,14,2,55001
21,25,15,2,49999
21,25,16,2,90000
21,25,17,2,150000
21,25,18,2,75001
5,38,13,2,24996
5,25,54,2,5001
5,25,4,2,5000
6,25,1,2,830000
6,38,11,2,60000
6,25,5,2,55000
6,25,6,2,40000
6,25,7,2,35000
6,25,8,2,45000
6,25,9,2,80000
6,25,10,2,85001
6,25,11,2,135000
6,25,12,2,74999
6,25,13,2,65001
6,25,52,2,60000
6,25,14,2,105000
6,25,15,2,124999
6,25,16,2,70000
6,25,17,2,120000
6,25,18,2,35001
6,25,19,2,94999
6,25,20,2,85000
6,25,21,2,125000
6,25,22,2,70000
6,25,23,2,50000
6,25,24,2,35000
6,25,25,2,35000
6,25,26,2,45000
6,25,27,2,35000
6,25,28,2,100000
6,25,29,2,65001
6,25,30,2,39999
6,25,31,2,85000
6,25,32,2,50000
6,25,1,2,514999
6,25,33,2,150000
7,25,34,2,65001
7,25,38,2,55000
7,25,39,2,40000
7,25,9,2,25000
7,25,10,2,55000
7,25,40,2,115001
7,25,41,2,84999
7,25,11,2,125000
7,25,42,2,60000
7,25,12,2,85001
7,25,43,2,115000
7,25,13,2,114999
7,25,44,2,80001
7,25,14,2,70001
7,25,45,2,74999
7,25,15,2,59999
7,25,46,2,40000
7,25,47,2,40000
7,25,16,2,80000
7,25,48,2,75000
7,25,17,2,85001
7,25,18,2,34999
7,25,49,2,55001
7,25,50,2,54999
7,25,19,2,95000
7,25,51,2,55000
7,25,52,2,40001
7,25,53,2,90000
7,25,20,2,160000
7,25,54,2,54999
7,25,55,2,100000
7,25,21,2,175001
7,25,56,2,65000
7,25,22,2,169999
7,25,23,2,35000
7,25,24,2,25000
7,25,25,2,25000
7,25,26,2,45000
7,25,27,2,70000
7,25,28,2,75000
7,25,29,2,80000
7,25,30,2,60000
7,25,31,2,110000
7,25,32,2,90001
7,25,14,2,340001
7,25,33,2,119999
7,25,34,2,40000
7,25,15,2,279999
7,25,38,2,85000
7,25,39,2,60000
7,25,16,2,355000
7,25,40,2,145000
7,25,17,2,70000
7,25,18,2,55000
7,25,41,2,85000
7,25,42,2,30001
7,25,19,2,95000
7,25,20,2,85000
7,25,43,2,149999
7,25,44,2,100000
7,25,21,2,135000
8,25,45,2,55000
8,25,22,2,90000
8,25,23,2,45000
8,25,46,2,100000
8,25,24,2,60000
8,25,25,2,35000
8,25,47,2,85000
8,25,26,2,65000
8,25,48,2,65000
8,25,27,2,55000
8,25,49,2,95000
8,25,28,2,95000
8,25,50,2,70000
8,25,20,2,85000
8,25,29,2,110000
8,25,51,2,100000
8,25,21,2,110000
8,25,52,2,70001
8,25,30,2,85000
8,25,22,2,80000
8,25,23,2,55000
8,25,31,2,100000
8,25,53,2,114999
8,25,54,2,30001
8,25,24,2,55000
8,25,32,2,55000
8,25,25,2,40000
8,25,26,2,20000
8,25,27,2,50000
8,25,55,2,154999
8,25,33,2,160001
8,25,28,2,65001
8,25,56,2,55000
8,25,34,2,44999
8,25,38,2,175000
8,25,39,2,75000
8,25,40,2,120000
8,25,41,2,65000
8,25,42,2,40000
8,25,43,2,150000
8,25,44,2,125000
8,25,45,2,45000
8,25,46,2,50000
8,25,47,2,65001
8,25,48,2,60000
8,25,49,2,45000
8,25,50,2,69999
8,25,51,2,115000
8,25,52,2,30000
8,25,52,2,5000
10,25,20,2,90000
10,25,21,2,180000
10,25,22,2,150000
10,25,23,2,155000
10,25,24,2,80001
10,25,25,2,54999
10,25,26,2,45000
10,25,27,2,60000
10,25,28,2,95001
10,25,29,2,100000
10,25,30,2,60000
10,25,31,2,129999
10,25,32,2,100000
10,25,33,2,200001
10,25,34,2,84999
10,25,35,2,135000
10,25,36,2,0
10,25,37,2,205000
10,25,38,2,105000
10,25,39,2,65000
10,25,4,2,15000
10,25,40,2,85001
10,25,41,2,125000
10,25,42,2,99999
10,25,43,2,130000
10,25,44,2,110000
10,25,45,2,55001
10,25,46,2,59999
10,25,47,2,55000
10,25,48,2,75000
10,25,49,2,35000
10,25,50,2,65000
10,25,51,2,85000
10,25,52,2,45000
10,25,53,2,95000
10,25,54,2,35000
10,25,55,2,150000
10,25,56,2,70000
10,25,1,2,635000
11,25,4,2,10000
11,38,11,2,100000
11,25,5,2,115000
11,25,6,2,135000
11,25,7,2,110001
11,25,8,2,89999
11,25,9,2,50003
11,25,10,2,109997
11,25,11,2,150000
11,25,12,2,110000
11,25,1,2,1035001
11,38,11,2,115000
11,25,5,2,110000
11,25,6,2,50000
11,25,7,2,65000
11,25,8,2,80000
11,25,9,2,85000
11,25,10,2,55000
11,25,11,2,125000
12,25,12,2,95000
12,25,13,2,115000
12,25,14,2,95000
12,25,15,2,85000
12,25,16,2,105001
12,25,17,2,130000
12,25,18,2,135000
12,25,4,2,0
12,25,1,2,280000
12,25,4,2,45000
12,25,4,2,0
12,25,6,2,35000
12,25,7,2,60001
12,25,8,2,94999
12,25,9,2,65001
12,25,10,2,54999
12,25,11,2,150000
12,25,13,2,105000
12,25,14,2,129999
12,25,15,2,80000
12,25,16,2,125000
13,25,17,2,215000
12,25,6,2,290000
13,25,18,2,165000
13,25,19,2,215000
13,25,47,1,65000
13,25,20,2,90000
13,25,7,2,505000
13,25,21,2,90001
13,25,8,2,85000
13,25,9,2,100000
13,25,48,1,315000
13,25,22,2,149999
13,25,23,2,60000
13,25,10,2,80000
13,25,24,2,75000
13,25,25,2,55000
13,25,11,2,160000
13,25,26,2,35001
13,25,27,2,44999
13,25,12,2,145000
13,25,13,2,145000
13,25,14,2,100000
13,25,15,2,60000
13,25,16,2,75000
13,25,17,2,185000
13,25,18,2,345001
15,25,33,2,140001
15,25,34,2,94999
15,25,38,2,120001
15,25,39,2,74999
15,25,40,2,125000
15,25,41,2,75001
15,25,42,2,54999
15,25,43,2,150001
15,25,44,2,79999
15,25,45,2,60000
15,25,46,2,45000
15,25,47,2,40000
15,25,48,2,105000
15,25,49,2,90000
15,25,50,2,90000
15,25,51,2,120000
15,25,52,2,50000
15,25,53,2,115000
15,25,54,2,50000
15,25,55,2,165000
15,25,56,2,55000
17,25,43,1,95000
17,25,55,1,170001
17,25,56,1,249999
19,25,5,2,80000
19,25,6,2,60000
19,25,4,2,84999
19,25,29,2,60000
19,25,30,2,45000
19,25,31,2,90000
19,25,1,2,665001
20,38,11,2,295000
20,25,1,2,570000
20,25,5,2,114999
20,25,6,2,70001
20,25,7,2,54999
20,25,8,2,75000
20,25,9,2,45000
20,25,10,2,70000
20,25,11,2,140000
20,25,12,2,80001
20,25,13,2,135000
20,25,14,2,50000
20,25,15,2,39999
20,25,16,2,80000
20,25,17,2,140000
20,25,18,2,60000
20,25,19,2,130001
20,25,20,2,179999
20,25,21,2,235000
20,25,22,2,85000
20,25,23,2,40000
20,25,24,2,30000
20,25,25,2,55000
20,25,26,2,35000
20,25,27,2,40000
20,25,28,2,50000
20,25,29,2,65000
20,25,30,2,20000
20,25,31,2,85000
21,25,32,2,50000
21,25,33,2,270000
21,25,34,2,80001
21,25,38,2,100000
21,25,39,2,55001
21,25,40,2,104999
21,25,41,2,110000
21,25,42,2,70000
21,25,43,2,220000
21,25,44,2,90000
21,25,45,2,25000
21,25,46,2,35000
21,25,47,2,40001
21,25,48,2,64999
21,25,49,2,20000
21,25,50,2,20000
21,25,51,2,65000
21,25,52,2,60000
21,25,53,2,70000
21,25,54,2,85000
21,25,55,2,175001
21,25,56,2,54999
0,25,6,2,955000
0,25,6,2,140000
0,25,7,2,295000
0,25,8,2,60000
0,25,9,2,85000
0,25,10,2,60000
0,25,11,2,130000
0,25,12,2,100000
0,25,13,2,115000
0,25,14,2,160000
0,25,15,2,195000
0,25,16,2,75000
0,25,17,2,135000
0,25,18,2,75000
0,25,19,2,55000
0,25,20,2,185000
0,25,21,2,110000
0,25,22,2,45000
0,25,23,2,30000
0,25,23,2,40000
0,25,24,2,35000
0,25,25,2,90000
0,25,26,2,65001
0,25,27,2,50000
0,25,28,2,65000
1,25,30,2,275001
1,25,31,2,99999
1,25,32,2,45000
1,25,33,2,95001
1,25,34,2,79999
1,25,38,2,125000
1,25,39,2,45000
1,25,40,2,70000
1,25,41,2,60000
1,25,42,2,65000
1,25,43,2,95000
1,25,44,2,25000
1,25,45,2,55000
1,25,46,2,30000
1,25,47,2,45000
1,25,48,2,55000
1,25,49,2,60001
1,25,50,2,59999
1,25,51,2,80000
1,25,52,2,65000
1,25,53,2,45000
1,25,54,2,35000
1,25,55,2,85000
1,25,56,2,80000
9,25,1,1,1340000
9,25,2,1,95001
9,25,3,1,99999
9,25,4,1,90000
9,25,5,1,40000
9,25,6,1,80000
9,25,7,1,50000
9,25,8,1,65000
9,25,9,1,65000
9,25,10,1,65000
9,25,11,1,75000
9,25,12,1,70000
9,25,13,1,65000
9,25,14,1,95000
9,25,15,1,50000
9,25,16,1,120000
9,25,17,1,65000
9,25,18,1,100001
9,25,19,1,59999
9,25,20,1,110001
9,25,21,1,34999
9,25,22,1,70000
9,25,23,1,110000
10,25,24,1,60001
10,25,25,1,109999
10,25,26,1,75000
10,25,27,1,40000
10,25,28,1,50000
10,25,29,1,45000
10,25,30,1,65000
10,25,31,1,60000
10,25,32,1,65000
10,25,33,1,80000
10,25,34,1,90000
10,25,35,1,50000
10,25,36,1,35000
10,25,37,1,115000
10,25,38,1,65004
10,25,39,1,179996
10,25,40,1,30000
10,25,41,1,285000
10,25,42,1,9740000
13,25,43,1,540000
13,25,44,1,245000
13,25,45,1,145001
13,25,46,1,100000
13,25,47,1,39999
13,25,48,1,25000
13,25,49,1,55000
15,25,10,1,1080000
15,25,11,1,215000
15,25,14,2,535000
16,25,12,1,95000
16,25,13,1,50000
16,25,15,2,100000
16,25,14,1,75000
16,25,15,1,65001
16,25,16,1,94999
16,25,17,1,85000
16,25,18,1,120000
16,25,19,1,30000
16,25,16,2,625000
16,25,17,2,115001
16,25,18,2,64999
16,25,19,2,210000
16,25,20,2,165000
16,25,21,2,320000
16,25,22,2,80001
16,25,23,2,64999
16,25,28,1,220001
16,25,24,2,85000
16,25,25,2,55000
16,25,29,1,135000
16,25,26,2,85000
16,25,30,1,69999
16,25,27,2,90000
16,25,31,1,75000
16,25,28,2,55000
16,25,29,2,55000
16,25,32,1,105000
16,25,33,1,60000
16,25,34,1,45000
16,25,30,2,125000
16,25,35,1,70000
16,25,36,1,75000
16,25,31,2,250001
16,25,37,1,180000
16,25,32,2,175000
16,25,38,1,125001
16,25,33,2,194999
16,25,34,2,50001
16,25,39,1,289999
16,25,40,1,25000
16,25,41,1,310000
17,25,38,2,190000
17,25,39,2,65000
17,25,40,2,115000
17,25,41,2,110000
17,25,42,2,45000
17,25,43,2,130000
17,25,44,2,80000
17,25,45,2,55000
17,25,46,2,70000
17,25,47,2,65000
17,25,48,2,175000
17,25,49,2,110000
17,25,50,2,90001
17,25,51,2,159999
17,25,52,2,70000
17,25,53,2,150000
17,25,54,2,45000
19,25,4,2,15001
19,25,10,2,45000
19,25,11,2,220000
19,25,12,2,80000
20,25,4,2,10000
20,25,1,1,1590000
20,25,5,1,30000
20,25,6,1,110000
20,25,7,1,110000
20,25,8,1,70001
20,25,9,1,140000
20,25,10,1,94999
20,25,11,1,20000
20,25,12,1,65000
20,25,13,1,60000
21,25,14,1,80000
21,25,15,1,65000
21,25,16,1,75000
21,25,17,1,60000
21,25,18,1,95000
21,25,19,1,50000
21,25,20,1,125000
21,25,21,1,55001
21,25,22,1,59999
21,25,23,1,115001
21,25,24,1,44999
21,25,25,1,70001
21,25,26,1,54999
21,25,54,1,379999
21,25,27,1,65000
21,25,28,1,65000
21,25,29,1,30000
21,25,30,1,65000
21,25,55,1,240000
21,25,31,1,70000
21,25,32,1,80000
21,25,33,1,60000
21,25,34,1,55000
21,25,35,1,140001
21,25,36,1,39999
21,25,37,1,295000
21,25,38,1,205000
21,25,39,1,450000
21,25,40,1,40000
21,25,41,1,195000
21,25,42,1,110001
21,25,43,1,74999
21,25,44,1,45000
21,25,45,1,125000
21,25,46,1,110000
21,25,47,1,615001
22,25,48,1,29999
22,25,49,1,30001
22,25,50,1,24999
22,25,51,1,65001
22,25,54,1,280001
22,25,55,1,59999
22,25,56,1,365000
5,25,1,2,1010000
5,38,11,2,40005
7,25,4,2,5000
7,25,1,2,1274999
7,25,5,2,65000
7,25,6,2,55001
8,25,7,2,19999
8,25,8,2,20000
8,25,9,2,10000
8,25,10,2,20001
8,25,11,2,84999
8,25,12,2,30000
8,25,13,2,100000
8,25,14,2,75001
8,25,15,2,95000
8,25,18,2,14999
8,25,19,2,105000
8,25,20,2,105000
8,25,21,2,50001
8,25,22,2,75000
8,25,23,2,34999
8,25,24,2,20000
8,25,25,2,10000
8,25,26,2,45000
8,25,27,2,25000
8,25,28,2,50001
8,25,29,2,79999
8,25,30,2,45001
8,25,31,2,74999
8,25,32,2,155001
8,25,33,2,105000
8,25,34,2,30000
8,25,38,2,130000
8,25,39,2,50000
8,25,40,2,95000
8,25,41,2,55000
8,25,42,2,45000
8,25,43,2,150000
8,25,44,2,75000
8,25,45,2,55000
8,25,46,2,35001
8,25,47,2,69999
8,25,48,2,55000
8,25,49,2,60001
8,25,50,2,65000
8,25,51,2,40000
8,25,52,2,44999
8,25,53,2,65001
8,25,54,2,49999
8,25,55,2,70000
8,25,56,2,40000
9,25,1,1,1155000
9,25,2,1,170000
9,25,3,1,110001
9,25,4,1,94999
9,25,5,1,45000
9,25,6,1,60000
9,25,7,1,35000
9,25,8,1,60000
9,25,9,1,85000
9,25,10,1,70001
9,25,11,1,64999
9,25,12,1,70000
9,25,13,1,60000
9,25,14,1,65001
9,25,15,1,54999
9,25,16,1,85000
9,25,17,1,50000
9,25,18,1,65000
9,25,19,1,45000
9,25,20,1,130000
9,25,21,1,55001
9,25,22,1,64999
9,25,23,1,125000
9,25,24,1,40000
10,25,25,1,80000
10,25,26,1,155000
10,25,27,1,75000
10,25,28,1,90000
10,25,29,1,75000
10,25,30,1,30000
10,25,31,1,60000
10,25,32,1,60000
10,25,33,1,30000
10,25,34,1,25000
10,25,35,1,50000
10,25,36,1,35000
10,25,37,1,105000
10,25,38,1,80000
10,25,39,1,185000
10,25,40,1,75000
10,25,41,1,315000
10,25,42,1,125000
10,25,43,1,45000
10,25,1,2,840000
10,25,44,1,95001
10,25,45,1,215000
10,25,46,1,115000
10,38,11,2,74999
10,25,47,1,109999
10,25,48,1,60000
10,25,49,1,45000
10,25,5,2,85001
10,25,6,2,20005
10,25,50,1,45001
10,25,7,2,39994
10,25,8,2,30000
10,25,9,2,15000
10,25,51,1,74999
10,25,10,2,140000
10,25,11,2,150000
10,25,12,2,60000
10,25,13,2,75000
10,25,54,1,114999
10,25,14,2,65001
10,25,15,2,60000
10,25,55,1,120000
10,25,16,2,39999
10,25,17,2,75000
10,25,18,2,30000
10,25,56,1,210000
10,25,19,2,95000
10,25,20,2,170000
10,25,21,2,225000
11,25,22,2,70000
11,25,23,2,75000
11,25,24,2,165000
11,25,25,2,40000
11,25,26,2,55000
11,25,27,2,60000
11,25,28,2,15000
11,25,29,2,60001
11,25,30,2,54999
11,25,31,2,85000
11,25,32,2,70001
11,25,33,2,304999
11,25,34,2,95000
11,25,38,2,100000
11,25,39,2,45000
11,25,40,2,90000
11,25,41,2,45000
11,25,42,2,80000
11,25,43,2,110001
11,25,44,2,84999
11,25,45,2,55000
11,25,46,2,55000
11,25,47,2,60000
11,25,48,2,60000
11,25,49,2,90000
11,25,50,2,100000
11,25,51,2,115001
11,25,52,2,80000
11,25,53,2,84999
11,25,54,2,35000
11,25,55,2,120000
11,25,56,2,50000
21,25,1,2,960000
22,38,11,2,69999
22,25,5,2,65000
22,25,6,2,40000
22,25,7,2,25001
22,25,8,2,39999
22,25,9,2,50001
22,25,10,2,19999
22,25,11,2,80000
22,25,12,2,55000
22,25,13,2,85000
22,25,14,2,60000
22,25,15,2,40000
22,25,16,2,50000
22,25,17,2,105001
22,25,18,2,69999
22,25,19,2,85000
22,25,20,2,125000
22,25,21,2,90000
22,25,22,2,40000
22,25,23,2,70000
22,25,24,2,75000
22,25,25,2,60000
22,25,26,2,45000
22,25,27,2,65000
22,25,28,2,70000
22,25,29,2,65001
22,25,30,2,44999
22,25,31,2,90000
22,25,32,2,85000
22,25,33,2,140000
22,25,34,2,85000
22,25,38,2,80000
22,25,39,2,25000
22,25,40,2,90000
22,25,41,2,115000
22,25,45,2,195000
22,25,45,2,40000
22,25,46,2,55000
22,25,47,2,55001
22,25,47,2,30000
22,25,48,2,24999
22,25,49,2,30001
22,25,50,2,35000
22,25,51,2,49999
22,25,52,2,35000
22,25,53,2,95000
22,25,54,2,30000
23,25,55,2,70000
23,25,56,2,75000
7,25,4,2,15000
7,25,1,2,390001
7,38,11,2,109999
8,25,5,2,95000
8,25,6,2,100000
8,25,7,2,70000
8,25,8,2,60000
8,25,9,2,65000
8,25,10,2,125000
8,25,11,2,125000
8,25,12,2,95000
8,25,13,2,70000
8,25,14,2,95000
8,25,15,2,95000
8,25,16,2,115000
8,25,17,2,135000
8,25,18,2,35000
8,25,19,2,120000
8,25,20,2,180000
8,25,21,2,115000
8,25,22,2,25000
8,25,23,2,50000
8,25,24,2,75000
8,25,25,2,25000
8,25,26,2,45000
8,25,27,2,60000
8,25,28,2,70000
