"ewr","17","Thursday","north","9","20","51","538.2442308951792"
"ewr","17","Thursday","north","9","20","52","551.0120396549695"
"ewr","17","Thursday","middle","9","20","52","342.07789669647"
"ewr","17","Thursday","south","9","20","52","440.3110668437365"
"ewr","17","Thursday","north","9","20","53","555.5947359759252"
"ewr","17","Thursday","middle","9","20","53","338.6834303148622"
"ewr","17","Thursday","south","9","20","53","441.85665488810514"
"ewr","17","Thursday","north","9","20","54","556.6936336179045"
"ewr","17","Thursday","south","9","20","54","447.2097208113963"
"ewr","17","Thursday","middle","9","20","54","342.24900318267413"
"ewr","17","Thursday","north","9","20","55","556.7298436965789"
"ewr","17","Thursday","middle","9","20","55","340.6737509117432"
"ewr","17","Thursday","south","9","20","55","500.16547879708696"
"ewr","17","Thursday","middle","9","20","56","341.03728194726057"
"ewr","17","Thursday","south","9","20","56","504.49089557785715"
"ewr","17","Thursday","north","9","20","56","559.812143950576"
"ewr","17","Thursday","middle","9","20","57","358.7148939272435"
"ewr","17","Thursday","north","9","20","57","556.6048346424733"
"ewr","17","Thursday","south","9","20","57","506.1730196545573"
"ewr","17","Thursday","north","9","20","58","550.7023148148136"
"ewr","17","Thursday","south","9","20","58","508.0776650826308"
"ewr","17","Thursday","middle","9","20","58","360.7654545975894"
"ewr","17","Thursday","north","9","20","59","544.6958781770853"
"ewr","17","Thursday","south","9","20","59","510.48206761156774"
"ewr","17","Thursday","middle","9","20","59","354.48985982028205"
"ewr","17","Thursday","north","9","21","0","552.3412927529902"
"ewr","17","Thursday","middle","9","21","0","352.2116756642105"
"ewr","17","Thursday","south","9","21","0","511.1506383712883"
"ewr","17","Thursday","middle","9","21","1","359.48667577958986"
"ewr","17","Thursday","north","9","21","1","549.8047650113447"
"ewr","17","Thursday","south","9","21","1","507.58663927051646"
"ewr","17","Thursday","south","9","21","2","502.3091755319139"
"ewr","17","Thursday","north","9","21","2","547.8065885047585"
"ewr","17","Thursday","middle","9","21","2","359.2845279584203"
"ewr","17","Thursday","south","9","21","3","503.6319508685365"
"ewr","17","Thursday","middle","9","21","3","356.49906896564926"
"ewr","17","Thursday","north","9","21","3","548.6435990756572"
"ewr","17","Thursday","middle","9","21","4","355.03738431635685"
"ewr","17","Thursday","south","9","21","4","504.63089548647963"
"ewr","17","Thursday","north","9","21","4","545.8477947534254"
"ewr","17","Thursday","middle","9","21","5","351.70650230818956"
"ewr","17","Thursday","north","9","21","5","546.3902996092181"
"ewr","17","Thursday","south","9","21","5","497.495163674622"
"ewr","17","Thursday","middle","9","21","6","353.013883601189"
"ewr","17","Thursday","north","9","21","6","561.4455797066447"
"ewr","17","Thursday","south","9","21","6","499.6992174339683"
"ewr","17","Thursday","south","9","21","7","495.8115393276165"
"ewr","17","Thursday","north","9","21","7","569.2760679904312"
"ewr","17","Thursday","middle","9","21","7","354.8142613277215"
"ewr","17","Thursday","middle","9","21","8","353.2055642449583"
"ewr","17","Thursday","north","9","21","8","575.8133893205044"
"ewr","17","Thursday","south","9","21","8","494.4306669096308"
"ewr","17","Thursday","north","9","21","9","581.490048302929"
"ewr","17","Thursday","south","9","21","9","492.69764846464494"
"ewr","17","Thursday","middle","9","21","9","347.19704860751614"
"ewr","17","Thursday","south","9","21","10","489.94586956522045"
"ewr","17","Thursday","north","9","21","10","584.3014200641309"
"ewr","17","Thursday","middle","9","21","10","346.66881437650505"
"ewr","17","Thursday","south","9","21","9","490.38000000164897"
"ewr","17","Thursday","north","9","21","9","584.6525423733071"
"ewr","17","Thursday","middle","9","21","9","345.5075530803999"
"ewr","17","Thursday","south","9","21","10","491.0435825545185"
"ewr","17","Thursday","north","9","21","10","585.4014607255318"
"ewr","17","Thursday","middle","9","21","10","345.1990910752579"
"ewr","17","Thursday","north","9","21","11","583.9983594512616"
"ewr","17","Thursday","south","9","21","11","494.22893129771387"
"ewr","17","Thursday","middle","9","21","11","343.3726856602266"
"ewr","17","Thursday","north","9","21","12","581.2081458241192"
"ewr","17","Thursday","middle","9","21","12","343.0198886594244"
"ewr","17","Thursday","south","9","21","12","498.1283202099748"
"ewr","17","Thursday","north","9","21","13","582.1827074366001"
"ewr","17","Thursday","south","9","21","13","497.41532114532265"
"ewr","17","Thursday","middle","9","21","13","342.9682619515927"
"ewr","17","Thursday","south","9","21","14","492.35557130574114"
"ewr","17","Thursday","north","9","21","14","578.0000016128943"
"ewr","17","Thursday","middle","9","21","14","341.8641009598007"
"ewr","17","Thursday","south","9","21","15","491.631102187947"
"ewr","17","Thursday","middle","9","21","15","339.60732789201575"
"ewr","17","Thursday","north","9","21","15","578.5809569265374"
"ewr","17","Thursday","south","9","21","16","488.6821085405801"
"ewr","17","Thursday","north","9","21","16","573.0243625686468"
"ewr","17","Thursday","middle","9","21","16","340.81519865615485"
"ewr","17","Thursday","south","9","21","17","491.0619874748887"
"ewr","17","Thursday","middle","9","21","17","338.3411024334151"
"ewr","17","Thursday","north","9","21","17","569.5891637713327"
"ewr","17","Thursday","north","9","21","18","570.8886424110832"
"ewr","17","Thursday","middle","9","21","18","339.19662525993334"
