VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,1/25/2016 0:58,1/25/2016 1:14,2,7.95,-73.98782349,40.73239136,1,N,-73.92394257,40.81549072,2,23.5,0.5,0.5,0,0,0.3,24.8
1,1/25/2016 0:59,1/25/2016 1:14,2,5.1,-73.98538208,40.74695206,1,N,-74.00946808,40.70611572,1,16.5,0.5,0.5,2.2,0,0.3,20
1,1/25/2016 1:07,1/25/2016 1:15,1,2.3,-73.98256683,40.73148727,1,N,-73.96073914,40.76150894,1,9,0.5,0.5,2.05,0,0.3,12.35
2,1/25/2016 1:22,1/25/2016 1:39,1,4.21,-73.98434448,40.72891617,1,N,-73.97375488,40.67896652,2,15.5,0.5,0.5,0,0,0.3,16.8
2,1/25/2016 1:31,1/25/2016 1:37,1,1.36,-73.97770691,40.78715897,1,N,-73.96652222,40.80421829,1,7,0.5,0.5,1,0,0.3,9.3
1,1/25/2016 1:59,1/25/2016 2:13,2,5.6,-73.98735046,40.72179031,1,N,-73.9240799,40.7417984,1,18,0.5,0.5,4.8,0,0.3,24.1
2,1/25/2016 2:14,1/25/2016 2:36,2,15.84,-73.77797699,40.64677429,1,N,-73.9536972,40.71960831,1,42,0.5,0.5,8.66,0,0.3,51.96
2,1/25/2016 3:12,1/25/2016 3:21,1,2.29,-73.98700714,40.75624084,1,N,-73.98430634,40.73200989,2,9.5,0.5,0.5,0,0,0.3,10.8
1,1/25/2016 3:23,1/25/2016 3:39,1,3.9,-73.99025726,40.76152802,1,N,-73.98365021,40.72175217,2,14.5,0.5,0.5,0,0,0.3,15.8
1,1/25/2016 3:49,1/25/2016 4:06,1,3.5,-73.98313141,40.76290894,1,N,-73.94551849,40.79357147,2,15,0.5,0.5,0,0,0.3,16.3
1,1/25/2016 5:40,1/25/2016 6:19,1,7.1,-74.0025177,40.73949814,1,N,-73.91938019,40.69354248,2,28.5,0.5,0.5,0,0,0.3,29.8
2,1/25/2016 5:47,1/25/2016 5:56,6,1.68,-73.99404144,40.75080872,1,N,-73.97299957,40.75778961,2,8,0.5,0.5,0,0,0.3,9.3
1,1/25/2016 5:53,1/25/2016 5:58,2,1.7,-74.00028992,40.74773407,1,N,-73.98896027,40.76884842,2,7,0,0.5,0,0,0.3,7.8
2,1/25/2016 6:08,1/25/2016 6:16,1,1.85,-73.98206329,40.73114395,1,N,-73.97587585,40.75117874,2,8,0,0.5,0,0,0.3,8.8
1,1/25/2016 6:13,1/25/2016 6:30,1,3.3,-73.9706192,40.79916382,1,N,-73.97813416,40.75924683,2,14,0,0.5,0,0,0.3,14.8
2,1/25/2016 6:20,1/25/2016 6:28,1,1.11,-73.99080658,40.74053955,1,N,-74.00769806,40.74679947,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/25/2016 6:54,1/25/2016 7:07,1,2.64,-73.96961212,40.78488541,1,N,-73.97763062,40.75547028,1,11.5,0,0.5,3.08,0,0.3,15.38
2,1/25/2016 6:59,1/25/2016 7:03,1,1.1,-74.00628662,40.73382187,1,N,-73.99603271,40.74853134,2,5,0,0.5,0,0,0.3,5.8
2,1/25/2016 7:01,1/25/2016 7:35,1,11.26,-73.97236633,40.75656128,1,N,-73.86502075,40.77043915,2,36.5,0,0.5,0,5.54,0.3,42.84
1,1/25/2016 7:03,1/25/2016 7:18,1,3.2,-73.99646759,40.76341629,1,N,-74.00990295,40.72102737,1,13.5,0,0.5,1.43,0,0.3,15.73
1,1/25/2016 7:14,1/25/2016 8:04,1,13.9,-73.78956604,40.64669037,1,N,-73.95148468,40.61041641,2,46.5,0,0.5,0,0,0.3,47.3
1,1/25/2016 7:23,1/25/2016 7:35,1,1.7,-74.01023865,40.7201004,1,N,-74.01027679,40.70477295,1,10,0,0.5,2.7,0,0.3,13.5
1,1/25/2016 7:24,1/25/2016 7:33,1,1.5,-73.96738434,40.79302216,1,N,-73.97891235,40.777565,1,8,0,0.5,1.75,0,0.3,10.55
1,1/25/2016 7:25,1/25/2016 7:39,1,1.8,-73.95281219,40.76824188,1,N,-73.97211456,40.75682831,1,10,0,0.5,2.15,0,0.3,12.95
1,1/25/2016 7:37,1/25/2016 8:27,1,9,-73.99341583,40.68232727,1,N,-73.97283173,40.76416779,1,39,0,0.5,4.5,0,0.3,44.3
2,1/25/2016 7:37,1/25/2016 8:07,1,3.95,-73.94132996,40.8077507,1,N,-73.97753906,40.76295853,1,19,0,0.5,3.96,0,0.3,23.76
2,1/25/2016 7:37,1/25/2016 7:54,2,1.84,-73.96138763,40.76031876,1,N,-73.95378113,40.7813797,1,11,0,0.5,0,0,0.3,11.8
1,1/25/2016 7:43,1/25/2016 7:49,1,0.7,-74.01764679,40.70680618,1,N,-74.01370239,40.71504211,2,5.5,0,0.5,0,0,0.3,6.3
2,1/25/2016 7:49,1/25/2016 7:58,1,1.48,-73.9642334,40.76485062,1,N,-73.95068359,40.78338623,2,7.5,0,0.5,0,0,0.3,8.3
2,1/25/2016 7:49,1/25/2016 7:57,1,0.75,-73.98782349,40.75583267,1,N,-73.98226929,40.75939178,1,6,0,0.5,1.36,0,0.3,8.16
1,1/25/2016 7:59,1/25/2016 8:13,2,1.9,-73.97556305,40.78188324,1,N,-73.97492218,40.76150131,1,10.5,0,0.5,1,0,0.3,12.3
2,1/25/2016 8:02,1/25/2016 8:10,5,0.82,-73.97727203,40.75328827,1,N,-73.98152161,40.7611618,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/25/2016 8:04,1/25/2016 8:14,1,1.44,-74.00753784,40.72592926,1,N,-73.99027252,40.73189926,1,8.5,0,0.5,1.86,0,0.3,11.16
2,1/25/2016 8:04,1/25/2016 8:09,1,1,-73.98369598,40.76525879,1,N,-73.97687531,40.77748108,1,6,0,0.5,1.36,0,0.3,8.16
2,1/25/2016 8:13,1/25/2016 8:34,1,1.65,-73.95606995,40.78173828,1,N,-73.96965027,40.79008102,1,13.5,0,0.5,2.86,0,0.3,17.16
2,1/25/2016 8:15,1/25/2016 8:36,1,3,-73.97731781,40.74127197,1,N,-74.00853729,40.71902466,2,15,0,0.5,0,0,0.3,15.8
2,1/25/2016 8:21,1/25/2016 8:27,1,0.64,-73.98286438,40.76656723,1,N,-73.9903183,40.76993179,2,5.5,0,0.5,0,0,0.3,6.3
2,1/25/2016 8:24,1/25/2016 8:31,1,0.93,-74.00086975,40.7574501,1,N,-74.00218964,40.7493515,1,6.5,0,0.5,1.82,0,0.3,9.12
1,1/25/2016 8:26,1/25/2016 8:38,1,1.6,-73.99456024,40.7346344,1,N,-74.0034256,40.74874115,2,9.5,0,0.5,0,0,0.3,10.3
1,1/25/2016 8:28,1/25/2016 8:41,1,1,-73.96152496,40.76449203,1,N,-73.9726944,40.7589035,1,9.5,0,0.5,1,0,0.3,11.3
1,1/25/2016 8:30,1/25/2016 8:43,1,3,-73.8709259,40.77383041,1,N,-73.92124176,40.76710892,1,12.5,0,0.5,3.95,0,0.3,17.25
1,1/25/2016 8:34,1/25/2016 8:44,1,0.5,-73.97496796,40.75209808,1,N,-73.98146057,40.74958038,1,7.5,0,0.5,2.45,0,0.3,10.75
2,1/25/2016 8:39,1/25/2016 8:49,1,2.14,-73.99841309,40.73535156,1,N,-73.97579193,40.75365067,1,8.5,0,0.5,1.5,0,0.3,10.8
1,1/25/2016 8:43,1/25/2016 9:14,1,7.2,-73.98383331,40.69465637,1,N,-73.9719696,40.76213074,1,28,0,0.5,5.76,0,0.3,34.56
2,1/25/2016 8:45,1/25/2016 8:48,1,0.48,-73.97258759,40.78685379,1,N,-73.97927856,40.79036331,2,3.5,0,0.5,0,0,0.3,4.3
1,1/25/2016 8:49,1/25/2016 8:51,1,0.4,-73.97677612,40.76475906,1,N,-73.98233032,40.76837921,1,3.5,0,0.5,0.85,0,0.3,5.15
2,1/25/2016 9:03,1/25/2016 9:11,1,1.2,-73.96710968,40.76654816,1,N,-73.95842743,40.78139496,2,7.5,0,0.5,0,0,0.3,8.3
1,1/25/2016 9:06,1/25/2016 9:13,1,0.8,-73.96328735,40.77489853,1,N,-73.95452881,40.7807312,1,6,0,0.5,1,0,0.3,7.8
2,1/25/2016 9:08,1/25/2016 9:21,1,2.2,-73.95697021,40.71649933,1,N,-73.96915436,40.69483185,1,10,0,0.5,0,0,0.3,10.8
2,1/25/2016 9:11,1/25/2016 9:14,1,0.41,-73.95388031,40.77490234,1,N,-73.95714569,40.7702179,2,4,0,0.5,0,0,0.3,4.8
1,1/25/2016 9:17,1/25/2016 9:30,1,0.9,-73.9635849,40.7576828,1,N,-73.95347595,40.76485825,1,8.5,0,0.5,1.85,0,0.3,11.15
2,1/25/2016 9:28,1/25/2016 9:46,1,1.71,-73.98100281,40.76396179,1,N,-73.98753357,40.74483109,1,12.5,0,0.5,3.32,0,0.3,16.62
2,1/25/2016 9:31,1/25/2016 9:43,6,0.47,-74.00489807,40.73740005,1,N,-73.99993896,40.7432518,1,8.5,0,0.5,1.86,0,0.3,11.16
2,1/25/2016 9:39,1/25/2016 10:10,1,3.42,-73.93814087,40.84737015,1,N,-73.90294647,40.83073044,2,20.5,0,0.5,0,0,0.3,21.3
2,1/25/2016 9:47,1/25/2016 9:52,2,0.91,-73.99149323,40.76043701,1,N,-73.98757172,40.77042389,1,5.5,0,0.5,1.58,0,0.3,7.88
2,1/25/2016 9:50,1/25/2016 9:58,2,0.64,-74.00379181,40.72564697,1,N,-73.99933624,40.73390198,1,6.5,0,0.5,1.46,0,0.3,8.76
1,1/25/2016 9:55,1/25/2016 10:03,1,1.6,-74.01571655,40.71099854,1,N,-74.00756836,40.72800827,1,7.5,0,0.5,2.05,0,0.3,10.35
1,1/25/2016 9:58,1/25/2016 10:34,4,2.6,-73.99651337,40.73171997,1,N,-73.97612762,40.7568779,1,20.5,0,0.5,6.35,0,0.3,27.65
2,1/25/2016 10:01,1/25/2016 10:04,2,0.28,-74.01476288,40.71796799,1,N,-74.01134491,40.71885681,2,3.5,0,0.5,0,0,0.3,4.3
2,1/25/2016 10:04,1/25/2016 10:11,1,0.9,-73.94563293,40.77437973,1,N,-73.95317841,40.78266907,1,6.5,0,0.5,1.2,0,0.3,8.5
2,1/25/2016 10:18,1/25/2016 10:23,1,0.7,-73.96189117,40.76788712,1,N,-73.955513,40.77679825,2,5,0,0.5,0,0,0.3,5.8
2,1/25/2016 10:27,1/25/2016 10:35,6,0.68,-73.97743225,40.7493782,1,N,-73.98586273,40.74642944,2,6.5,0,0.5,0,0,0.3,7.3
1,1/25/2016 10:28,1/25/2016 10:56,2,3.3,-73.97318268,40.76025772,1,N,-74.00854492,40.73939133,2,18,0,0.5,0,0,0.3,18.8
1,1/25/2016 10:28,1/25/2016 11:11,1,11.3,-73.77675629,40.64516068,1,N,-73.94451141,40.64822006,2,39,0,0.5,0,0,0.3,39.8
1,1/25/2016 10:38,1/25/2016 10:58,1,0.5,-73.9944458,40.7485733,1,N,-73.99157715,40.75511169,2,12,0,0.5,0,0,0.3,12.8
2,1/25/2016 10:48,1/25/2016 12:06,1,10.83,-73.86356354,40.77032089,1,N,-73.97167206,40.75732803,1,54.5,0,0.5,12.17,5.54,0.3,73.01
2,1/25/2016 11:00,1/25/2016 12:13,2,17.38,-73.99015808,40.7569313,2,N,-73.78292084,40.64398956,1,52,0,0.5,9,5.54,0.3,67.34
2,1/25/2016 11:07,1/25/2016 11:18,1,1.83,-73.98462677,40.74842834,1,N,-73.99604797,40.72636032,2,9,0,0.5,0,0,0.3,9.8
1,1/25/2016 11:17,1/25/2016 11:26,1,1.3,-73.96622467,40.76780319,1,N,-73.95188141,40.78187943,1,8,0,0.5,1.76,0,0.3,10.56
1,1/25/2016 11:21,1/25/2016 11:26,1,0.4,-73.98384094,40.72559357,1,N,-73.98175812,40.73106003,1,5,0,0.5,2,0,0.3,7.8
2,1/25/2016 11:23,1/25/2016 11:34,2,2.28,-73.9846344,40.76435471,1,N,-73.96250153,40.77872849,2,10,0,0.5,0,0,0.3,10.8
2,1/25/2016 11:24,1/25/2016 12:11,2,17.96,-73.98641968,40.7580986,2,N,-73.78996277,40.64693832,1,52,0,0.5,11.67,5.54,0.3,70.01
1,1/25/2016 11:31,1/25/2016 11:54,1,4.4,-73.97409058,40.7472496,1,N,-73.95259094,40.78066254,2,18.5,0,0.5,0,0,0.3,19.3
1,1/25/2016 11:32,1/25/2016 11:50,1,0.5,-73.97898102,40.75826263,1,N,-73.98635101,40.7571907,1,11.5,0,0.5,2.45,0,0.3,14.75
1,1/25/2016 11:44,1/25/2016 12:01,1,1.2,-73.96740723,40.79270935,1,N,-73.95267487,40.78327179,1,11.5,0,0.5,2,0,0.3,14.3
2,1/25/2016 11:53,1/25/2016 12:06,1,1.53,-73.95532227,40.78274918,1,N,-73.95853424,40.76869202,1,9.5,0,0.5,2.06,0,0.3,12.36
2,1/25/2016 11:57,1/25/2016 12:51,1,10.63,-73.8745575,40.77408218,1,N,-73.97930145,40.76145172,1,45,0,0.5,10.27,5.54,0.3,61.61
1,1/25/2016 12:02,1/25/2016 12:09,1,0.8,-73.92411041,40.74393082,1,N,-73.9317627,40.75185013,2,6,0,0.5,0,0,0.3,6.8
1,1/25/2016 12:03,1/25/2016 12:14,1,1.4,-73.97234344,40.75957489,1,N,-73.9782486,40.77331161,1,9,0,0.5,1.95,0,0.3,11.75
2,1/25/2016 12:05,1/25/2016 12:11,6,0.65,-73.95158386,40.77794266,1,N,-73.94885254,40.77129745,2,5.5,0,0.5,0,0,0.3,6.3
2,1/25/2016 12:16,1/25/2016 12:23,3,0.78,-73.98064423,40.7514267,1,N,-73.97319794,40.76051331,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/25/2016 12:17,1/25/2016 13:09,1,10.95,-73.86312866,40.76911163,1,N,-73.97422791,40.75590897,1,44.5,0,0.5,15.25,5.54,0.3,66.09
2,1/25/2016 12:22,1/25/2016 12:48,1,1.07,-73.99085999,40.75069046,1,N,-74.0056839,40.7509079,1,15.5,0,0.5,2,0,0.3,18.3
2,1/25/2016 12:27,1/25/2016 12:38,1,1.17,-73.99862671,40.74541473,1,N,-74.00383759,40.74830627,2,7,0,0.5,0,0,0.3,7.8
1,1/25/2016 12:36,1/25/2016 12:44,1,0.9,-73.96886444,40.76570892,1,N,-73.98081207,40.77326202,1,7,0,0.5,1,0,0.3,8.8
1,1/25/2016 12:38,1/25/2016 12:43,1,0.2,-73.97434235,40.74945831,2,N,-73.97332001,40.75247955,1,52,0,0.5,11.66,5.54,0.3,70
2,1/25/2016 12:44,1/25/2016 13:27,1,10.79,-73.8731842,40.77405167,1,N,-73.98226166,40.75784302,1,40,0,0.5,11.58,5.54,0.3,57.92
2,1/25/2016 12:55,1/25/2016 13:22,1,5.57,-73.95319366,40.76912308,1,N,-74.00514984,40.7479744,1,22,0,0.5,6.84,0,0.3,29.64
2,1/25/2016 12:58,1/25/2016 13:17,1,1.2,-73.97154999,40.75057983,1,N,-73.98497772,40.74214172,1,12.5,0,0.5,3.32,0,0.3,16.62
1,1/25/2016 13:02,1/25/2016 13:10,1,0.2,-73.98457336,40.75918961,1,N,-73.98693085,40.75605392,1,6,0,0.5,1,0,0.3,7.8
2,1/25/2016 13:12,1/25/2016 13:22,1,1.14,-73.95757294,40.7685051,1,N,-73.9705658,40.76180649,2,8,0,0.5,0,0,0.3,8.8
2,1/25/2016 13:16,1/25/2016 13:33,2,1.18,-73.98178864,40.74637604,1,N,-73.97266388,40.76088333,1,11.5,0,0.5,2.46,0,0.3,14.76
1,1/25/2016 13:25,1/25/2016 14:09,1,12.6,-73.87101746,40.77375031,1,N,-74.00382233,40.75922012,1,43.5,0,0.5,9.95,5.54,0.3,59.79
1,1/25/2016 13:33,1/25/2016 13:59,1,2.7,-73.95444489,40.76700211,1,N,-73.98373413,40.74546051,2,17,0,0.5,0,0,0.3,17.8
2,1/25/2016 13:36,1/25/2016 14:20,1,2.18,-73.99410248,40.76150894,1,N,-73.96985626,40.75284958,2,24.5,0,0.5,0,0,0.3,25.3
1,1/25/2016 13:38,1/25/2016 14:09,1,18.1,-73.78998566,40.64704895,2,N,-73.95072174,40.78627396,1,52,0,0.5,11.65,5.54,0.3,69.99
1,1/25/2016 13:50,1/25/2016 14:18,1,1.9,-74.00789642,40.73210907,1,N,-73.98662567,40.7510643,1,17.5,0,0.5,1.7,0,0.3,20
1,1/25/2016 13:53,1/25/2016 14:08,1,1.2,-73.98545074,40.74182129,1,N,-73.97833252,40.75673676,1,10.5,0,0.5,2.8,0,0.3,14.1
1,1/25/2016 13:54,1/25/2016 14:11,1,1.9,-73.96304321,40.76675034,1,N,-73.98815918,40.76494217,1,11.5,0,0.5,2,0,0.3,14.3
2,1/25/2016 13:57,1/25/2016 14:00,1,0.33,-73.96026611,40.76950073,1,N,-73.95484161,40.76726532,2,4,0,0.5,0,0,0.3,4.8
2,1/25/2016 13:58,1/25/2016 14:16,2,2.44,-73.96489716,40.8067627,1,N,-73.98703003,40.77639008,1,12.5,0,0.5,2.66,0,0.3,15.96
2,1/25/2016 13:59,1/25/2016 14:23,5,0.55,-73.98931885,40.75849915,1,N,-73.98432159,40.75447083,2,14,0,0.5,0,0,0.3,14.8
2,1/25/2016 14:01,1/25/2016 14:15,1,2.19,-73.97654724,40.75656128,1,N,-73.95561981,40.78271866,1,10.5,0,0.5,2,0,0.3,13.3
1,1/25/2016 14:10,1/25/2016 14:32,1,2,-73.9732132,40.75569153,1,N,-73.99349213,40.74194336,1,14.5,0,0.5,3.05,0,0.3,18.35
2,1/25/2016 14:11,1/25/2016 14:25,1,2.06,-73.95292664,40.76656723,1,N,-73.98308563,40.77505875,1,11,0,0.5,1.5,0,0.3,13.3
2,1/25/2016 14:17,1/25/2016 14:34,1,0.82,-73.97615051,40.76561356,1,N,-73.97615051,40.76561356,2,11,0,0.5,0,0,0.3,11.8
2,1/25/2016 14:36,1/25/2016 14:44,1,0.67,-73.95976257,40.77698898,1,N,-73.9598999,40.76956177,2,6.5,0,0.5,0,0,0.3,7.3
2,1/25/2016 14:47,1/25/2016 14:54,1,1.11,-74.00717926,40.72847366,1,N,-74.0051651,40.74175262,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/25/2016 14:53,1/25/2016 15:04,1,0.56,-73.99835205,40.76084137,1,N,-73.98912811,40.75714111,1,8,0,0.5,1.76,0,0.3,10.56
2,1/25/2016 14:54,1/25/2016 14:54,2,0.03,-73.89717102,40.75146103,1,N,-73.89733124,40.75215912,2,2.5,0,0.5,0,0,0.3,3.3
1,1/25/2016 14:57,1/25/2016 15:06,2,1.1,-73.88719177,40.7437973,1,N,-73.89093781,40.73532486,2,7,0,0.5,0,0,0.3,7.8
2,1/25/2016 15:00,1/25/2016 15:12,1,0.96,-73.98852539,40.74895859,1,N,-74.00243378,40.75527191,1,8.5,0,0.5,0.9,0,0.3,10.2
2,1/25/2016 15:02,1/25/2016 15:51,1,9.4,-73.87319946,40.77405548,1,N,-73.99062347,40.74214935,1,40,0,0.5,13.9,5.54,0.3,60.24
1,1/25/2016 15:09,1/25/2016 15:20,1,1.2,-73.95883942,40.78335571,1,N,-73.96788025,40.76947784,2,8.5,0,0.5,0,0,0.3,9.3
1,1/25/2016 15:11,1/25/2016 15:23,1,0.5,-73.97472382,40.75722122,1,N,-73.96871948,40.76277542,1,8,0,0.5,2.2,0,0.3,11
1,1/25/2016 15:12,1/25/2016 15:31,2,1.9,-73.97213745,40.74633026,1,N,-73.97673035,40.76506424,2,12.5,0,0.5,0,0,0.3,13.3
2,1/25/2016 15:15,1/25/2016 15:39,2,1.87,-73.96826935,40.78670883,1,N,-73.95081329,40.76982117,1,14.5,0,0.5,3.82,0,0.3,19.12
2,1/25/2016 15:17,1/25/2016 15:31,5,0.93,-73.97917175,40.75577545,1,N,-73.97042847,40.76042557,1,9.5,0,0.5,1.7,0,0.3,12
2,1/25/2016 15:19,1/25/2016 15:47,1,2.19,-73.97401428,40.75207138,1,N,-73.99015808,40.77187729,1,17.5,0,0.5,1,0,0.3,19.3
1,1/25/2016 15:23,1/25/2016 16:25,2,18.1,-73.79074097,40.64355087,2,N,-73.99429321,40.75323486,1,52,0,0.5,5.25,5.54,0.3,63.59
1,1/25/2016 15:28,1/25/2016 15:53,1,1.9,-73.97953796,40.78480911,1,N,-73.95063782,40.7755394,1,15.5,0,0.5,4.89,0,0.3,21.19
1,1/25/2016 15:39,1/25/2016 15:50,1,1.6,-74.00299072,40.76059341,1,N,-73.98480225,40.77017212,1,8.5,0,0.5,2.3,0,0.3,11.6
1,1/25/2016 15:45,1/25/2016 16:28,1,9.9,-73.78937531,40.64653015,1,N,-73.86643982,40.73413086,2,33.5,0,0.5,0,0,0.3,34.3
2,1/25/2016 15:46,1/25/2016 15:58,2,0.83,-73.98416901,40.74896622,1,N,-73.99645233,40.75112152,1,8.5,0,0.5,1,0,0.3,10.3
2,1/25/2016 15:50,1/25/2016 17:36,6,16.98,-73.80077362,40.64609146,2,N,-73.99472809,40.75426865,1,52,0,0.5,11.67,5.54,0.3,70.01
2,1/25/2016 15:53,1/25/2016 15:59,2,0.93,-73.99234009,40.7481575,1,N,-73.99224854,40.7389183,1,6,0,0.5,1.7,0,0.3,8.5
2,1/25/2016 15:59,1/25/2016 16:11,1,0.97,-73.97742462,40.74282837,1,N,-73.97412109,40.75100708,2,8.5,0,0.5,0,0,0.3,9.3
1,1/25/2016 16:15,1/25/2016 16:18,1,0.4,-73.95903778,40.77514648,1,N,-73.95991516,40.77934647,2,4,1,0.5,0,0,0.3,5.8
2,1/25/2016 16:24,1/25/2016 17:03,5,10.2,-73.87303925,40.77403641,1,N,-73.94953156,40.68104553,1,35.5,1,0.5,9.32,0,0.3,46.62
1,1/25/2016 16:29,1/25/2016 17:17,1,16.7,-73.78975677,40.64364624,2,N,-73.95162964,40.75957489,1,52,0,0.5,10.55,0,0.3,63.35
2,1/25/2016 16:39,1/25/2016 16:49,1,1.62,-73.97258759,40.762146,1,N,-73.95678711,40.78006363,1,8,1,0.5,1.96,0,0.3,11.76
2,1/25/2016 17:00,1/25/2016 17:11,1,1.31,-73.99153137,40.73514938,1,N,-74.00370789,40.74769974,2,8.5,1,0.5,0,0,0.3,10.3
1,1/25/2016 17:01,1/25/2016 17:11,1,1,-74.00489807,40.70734787,1,N,-74.00582886,40.71682739,1,7.5,1,0.5,1,0,0.3,10.3
1,1/25/2016 17:04,1/25/2016 17:17,1,1.4,-73.98822784,40.73765182,1,N,-74.00740814,40.74095917,1,9.5,1,0.5,2.26,0,0.3,13.56
2,1/25/2016 17:05,1/25/2016 17:09,1,0.8,-73.95442963,40.78966141,1,N,-73.96157837,40.77984619,1,5,1,0.5,1.36,0,0.3,8.16
1,1/25/2016 17:07,1/25/2016 17:18,1,0.9,-73.99945831,40.74393463,1,N,-73.99112701,40.75458527,1,8,1,0.5,1.95,0,0.3,11.75
2,1/25/2016 17:31,1/25/2016 18:14,1,1.94,-73.99513245,40.74159622,1,N,-73.97830963,40.76313019,1,24,1,0.5,5.16,0,0.3,30.96
1,1/25/2016 17:42,1/25/2016 17:58,1,2,-73.98171234,40.74378967,1,N,-74.00621033,40.73157883,1,11.5,1,0.5,1.7,0,0.3,15
2,1/25/2016 17:47,1/25/2016 18:00,1,1.22,-73.97977448,40.78390121,1,N,-73.96372986,40.77692795,1,9,1,0.5,1,0,0.3,11.8
2,1/25/2016 17:53,1/25/2016 18:04,1,1.92,-73.98001099,40.78120804,1,N,-73.96658325,40.80460358,2,9,1,0.5,0,0,0.3,10.8
2,1/25/2016 17:54,1/25/2016 18:24,1,5.85,-73.94258881,40.79076767,1,N,-73.99238586,40.73016357,2,23.5,1,0.5,0,0,0.3,25.3
2,1/25/2016 17:58,1/25/2016 18:04,1,0.72,-73.96260071,40.77555847,1,N,-73.96425629,40.76742172,1,6,1,0.5,1.56,0,0.3,9.36
2,1/25/2016 17:58,1/25/2016 18:25,1,2.54,-73.98252869,40.7624588,1,N,-73.95503998,40.78430176,2,16.5,1,0.5,0,0,0.3,18.3
1,1/25/2016 17:59,1/25/2016 18:12,1,1.6,-73.98835754,40.73687363,1,N,-73.97625732,40.72339249,1,10,1,0.5,2.36,0,0.3,14.16
1,1/25/2016 18:00,1/25/2016 18:18,1,2.3,-73.9553299,40.77939224,1,N,-73.96546173,40.79578018,2,13,1,0.5,0,0,0.3,14.8
2,1/25/2016 18:05,1/25/2016 18:20,1,1.55,-73.98222351,40.77416229,1,N,-73.9747467,40.79348373,2,10.5,1,0.5,0,0,0.3,12.3
2,1/25/2016 18:06,1/25/2016 18:25,1,6.88,-73.79003143,40.64361954,1,N,-73.73854828,40.61795044,1,22,1,0.5,5.95,0,0.3,29.75
2,1/25/2016 18:07,1/25/2016 18:34,1,1.84,-73.97119904,40.75894928,1,N,-73.9889679,40.77434158,1,16.5,1,0.5,1.83,0,0.3,20.13
2,1/25/2016 18:16,1/25/2016 18:47,1,15.75,-73.99603271,40.7436676,3,N,-74.17796326,40.689991,2,60.5,1,0,0,18.5,0.3,80.3
2,1/25/2016 18:16,1/25/2016 18:27,1,1.43,-73.97696686,40.76470184,1,N,-73.98445892,40.78012085,1,8.5,1,0.5,1,0,0.3,11.3
2,1/25/2016 18:17,1/25/2016 18:40,1,3.41,-73.97068787,40.76472092,1,N,-73.94525146,40.80355835,1,16,1,0.5,5.34,0,0.3,23.14
1,1/25/2016 18:23,1/25/2016 18:38,1,2,-73.9813385,40.77861404,1,N,-73.95610809,40.78800583,1,11,1,0.5,2.55,0,0.3,15.35
1,1/25/2016 18:25,1/25/2016 18:27,1,0.4,-73.9598465,40.77961349,1,N,-73.95590973,40.78495789,2,3.5,1,0.5,0,0,0.3,5.3
2,1/25/2016 18:28,1/25/2016 18:50,1,2.32,-73.95350647,40.76657867,1,N,-73.98609924,40.76750183,1,14.5,1,0.5,4.89,0,0.3,21.19
2,1/25/2016 18:37,1/25/2016 18:49,1,0.72,-73.95897675,40.76398087,1,N,-73.96710205,40.75701141,2,8,1,0.5,0,0,0.3,9.8
1,1/25/2016 18:39,1/25/2016 19:11,2,3.6,-73.99130249,40.74225998,1,N,-73.96961975,40.78549194,1,20,1,0.5,3.2,0,0.3,25
2,1/25/2016 18:45,1/25/2016 19:06,6,4.78,-74.00408936,40.70729828,1,N,-73.97732544,40.75209045,1,20.5,1,0.5,2,0,0.3,24.3
2,1/25/2016 18:45,1/25/2016 19:10,2,1.97,-73.98155212,40.74721146,1,N,-74.00312042,40.74477005,2,15.5,1,0.5,0,0,0.3,17.3
2,1/25/2016 18:47,1/25/2016 18:53,1,0.69,-73.98471832,40.76488113,1,N,-73.97969818,40.77248001,1,5.5,1,0.5,1.82,0,0.3,9.12
2,1/25/2016 18:47,1/25/2016 19:05,5,2.68,-73.98960876,40.72031403,1,N,-74.00393677,40.74364471,1,13.5,1,0.5,3.06,0,0.3,18.36
2,1/25/2016 18:48,1/25/2016 18:53,6,0.66,-73.99325562,40.72224808,1,N,-73.98349762,40.72182846,1,5,1,0.5,1,0,0.3,7.8
2,1/25/2016 18:49,1/25/2016 18:53,2,0.67,-74.00144958,40.7310791,1,N,-74.00614929,40.73469162,1,4.5,1,0.5,1.26,0,0.3,7.56
2,1/25/2016 18:49,1/25/2016 19:01,1,1.72,-73.9618454,40.79573059,1,N,-73.97881317,40.77742004,1,9.5,1,0.5,1,0,0.3,12.3
2,1/25/2016 18:50,1/25/2016 19:17,1,2.9,-73.99201965,40.7490387,1,N,-73.95960236,40.7677002,1,17,1,0.5,3.76,0,0.3,22.56
